"","hierarchy_level1","hierarchy_level2","week","y1","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
"53","A4","2","2012-01-29",9.07552209092772,3.9786439433913,8.37639923970825,0,0,0,0,3.86462871215676,3.65364347895911,0.755877516339224,0,0.713291260469556,0.792633301418778,0
"54","A4","2","2012-09-02",9.66635545672099,4.29151626467164,8.58607567995158,0,0,0,0,3.77323490398064,3.48510811577181,0.915877516339224,0,0.653291260469556,0.882633301418778,0
"55","A4","2","2012-06-03",9.60782007021218,4.61942313843393,9.05262474740101,0,0,0,0,3.70767875936842,3.74233237273432,0.915877516339224,0,0.433291260469556,0.722633301418778,0
"56","A4","2","2012-11-18",9.79483898922105,4.12987491311522,9.22336412193575,0,1,0,0,3.64661438889597,3.85527123947982,0.955877516339224,0,0.693291260469556,0.0626333014187782,0
"57","A4","2","2012-06-17",9.70281675612454,4.57546001501281,8.87983336275612,0,0,0,0,3.71137425507447,3.71204993842669,0.495877516339224,0,0.693291260469556,0.832633301418778,0
"58","A4","2","2013-05-12",9.88164278009052,4.64070053688121,9.02120476887871,0,0,0,0,3.5508712149303,3.58423204512543,0.955877516339224,0.402751247135877,0.743291260469556,0.0626333014187782,0
"59","A4","2","2012-04-15",9.46057832740467,4.29151626467164,8.7320949114943,0,0,0,0,3.73182038536273,3.49767734207107,0.885877516339224,0,0.463291260469556,0.0626333014187782,0
"60","A4","2","2013-07-28",9.82554355405705,4.24570672864034,8.86650361348784,1,0,0,0,3.60564480379172,3.60419688020626,0.955877516339224,0.582751247135877,0.683291260469556,0.0626333014187782,0
"61","A4","2","2012-07-29",9.89065222931937,4.19769750945398,10.0260343885029,1,0,0,0,3.88126176469166,3.67590496229527,0.725877516339224,0,0.533291260469556,0.582633301418778,0
"62","A4","2","2012-10-28",9.30214443271239,3.87101327919893,8.97413136430504,0,0,0,0,3.68483560171617,3.63404657288331,0.915877516339224,0,0.613291260469556,0.0626333014187782,0
"63","B1","4","2012-12-30",9.29699758514123,3.13134608300409,8.46509877380632,0,0,0,0,3.41616360648936,4.34386270752073,0.935877516339224,0.892751247135877,0.383291260469556,0.812633301418778,0
"64","B1","4","2012-04-01",7.2630959848911,2.03273379433598,7.117910284198,0,0,0,1,3.85381091655723,4.75960251587611,0.945877516339224,0,1,0.902633301418778,0
"65","B1","4","2013-10-06",8.47181389389034,2.85941236752045,7.83376728095671,0,0,0,0,3.81699294470611,4.49277821360936,0.955877516339224,0.532751247135877,0.533291260469556,0.0626333014187782,0
"66","B1","4","2013-08-18",7.64032392281766,2.03273379433598,6.94846689055078,1,0,0,0,3.74081486945807,4.40774541940091,0.955877516339224,0.582751247135877,0.843291260469556,0.0626333014187782,0
"67","B1","4","2012-07-15",8.34690473091946,2.48471891807904,7.26062822708734,1,0,0,0,3.8595525591249,4.36333353198515,0.945877516339224,0,0.623291260469556,1,0
"68","B1","4","2012-10-07",8.74184896344581,2.72588097489593,7.88648297944661,0,0,0,0,4.01696943673878,4.38378638287024,0.945877516339224,0.792751247135877,0.453291260469556,0.672633301418778,0
